0.000000	40.568157	255.000000	0.272894	1254.000000
3.815789	40.567858	255.000000	0.272692	1248.000000
3.516129	40.577169	255.000000	0.272360	1256.000000
3.795455	40.568157	255.000000	0.272894	1254.000000
4.088889	40.568278	255.000000	0.272751	1250.000000
0.000000	41.955665	255.000000	0.270462	1276.000000
3.705882	19.880052	0.000000	0.424138	94.000000
3.609756	17.981156	0.000000	0.425862	94.000000
3.523810	41.652835	36.000000	0.250183	2686.000000
3.575758	41.673470	36.000000	0.250504	2668.000000
3.133333	41.692455	36.000000	0.250753	2670.000000
4.033333	41.679887	36.000000	0.250229	2686.000000
3.896552	32.183894	2.000000	0.376981	388.000000
3.600000	28.645147	10.000000	0.266234	382.000000
0.000000	40.287894	26.000000	0.238650	1708.000000
1.200000	38.164063	36.000000	0.260263	1998.000000
1.337838	38.164063	36.000000	0.260263	1998.000000
1.812500	37.943947	36.000000	0.260845	1972.000000
3.533333	37.997303	36.000000	0.262695	1920.000000
1.125000	37.986290	36.000000	0.260586	1992.000000
1.325000	38.164185	36.000000	0.260263	1998.000000
3.761905	33.324630	21.000000	0.367671	482.000000
3.437500	40.465332	5.000000	0.273045	1596.000000
3.562500	40.461115	5.000000	0.273193	1598.000000
3.100000	37.909917	22.000000	0.231503	1702.000000
3.910714	37.246720	22.000000	0.236745	1470.000000
3.153846	37.925345	22.000000	0.231650	1728.000000
0.000000	42.213301	16.000000	0.276244	1648.000000
2.883721	41.484098	16.000000	0.278070	1616.000000
0.000000	42.516749	16.000000	0.269943	1770.000000
0.000000	42.521229	16.000000	0.270244	1770.000000
0.000000	31.891182	1.000000	0.231414	770.000000
3.725490	31.874561	1.000000	0.231286	772.000000
3.218750	22.171919	24.000000	0.614035	36.000000
3.866667	35.598796	6.000000	0.304696	762.000000
3.228571	35.585859	6.000000	0.305982	776.000000
0.000000	30.868933	29.000000	0.319397	1012.000000
0.000000	32.695850	29.000000	0.310144	570.000000
0.000000	32.729259	29.000000	0.310689	572.000000
0.000000	32.696343	29.000000	0.309912	570.000000
0.000000	33.224044	29.000000	0.308932	558.000000
0.000000	34.224264	29.000000	0.309010	564.000000
4.333333	32.891016	5.000000	0.335650	282.000000
3.548387	37.529406	23.000000	0.305921	522.000000
4.000000	37.529406	23.000000	0.305921	522.000000
0.000000	37.529406	23.000000	0.305921	522.000000
3.968750	37.513945	23.000000	0.306802	518.000000
3.303030	41.222909	4.000000	0.245695	1768.000000
3.281250	41.214711	4.000000	0.245696	1780.000000
0.000000	25.565481	38.000000	0.387269	538.000000
3.356164	34.237379	58.000000	0.365611	254.000000
3.333333	35.042716	58.000000	0.372406	280.000000
0.000000	35.119384	58.000000	0.373453	280.000000
0.000000	34.713140	58.000000	0.389432	244.000000
3.673913	26.104994	33.000000	0.420489	188.000000
3.767442	26.104994	33.000000	0.420489	188.000000
3.333333	29.767931	13.000000	0.485569	106.000000
3.471698	29.786398	13.000000	0.485520	106.000000
0.000000	32.843353	17.000000	0.273036	1182.000000
3.421053	32.904258	17.000000	0.272537	1172.000000
0.000000	32.837587	17.000000	0.274160	1170.000000
3.281250	23.999768	19.000000	0.407886	166.000000
2.571429	20.221031	1.000000	0.492105	82.000000
2.674419	34.295241	26.000000	0.369740	202.000000
0.000000	39.260939	21.000000	0.493280	276.000000
0.000000	32.653599	44.000000	0.306537	704.000000
3.209524	29.653753	21.000000	0.353782	392.000000
2.823529	29.648370	21.000000	0.353782	392.000000
3.254237	29.653753	21.000000	0.353782	392.000000
3.554217	29.662238	21.000000	0.354026	392.000000
4.281250	36.802827	6.000000	0.351762	822.000000
3.750000	36.905084	6.000000	0.351418	816.000000
0.000000	36.086259	6.000000	0.351681	826.000000
0.000000	35.608429	25.000000	0.355728	770.000000
3.461538	35.610425	6.000000	0.352557	818.000000
4.303030	37.751837	39.000000	0.251329	1112.000000
0.000000	38.969479	39.000000	0.250510	1104.000000
3.500000	36.532738	28.000000	0.244890	682.000000
3.620000	36.532738	28.000000	0.244890	682.000000
3.964286	36.532738	28.000000	0.244890	682.000000
3.285714	36.536930	28.000000	0.245032	682.000000
0.000000	43.343594	5.000000	0.272273	1958.000000
0.000000	43.316414	5.000000	0.272086	1944.000000
3.393939	43.240152	5.000000	0.274362	1898.000000
3.214286	32.208880	26.000000	0.393318	406.000000
3.138889	31.858168	26.000000	0.393182	406.000000
3.543478	33.804726	7.000000	0.231365	786.000000
1.483146	38.402265	57.000000	0.291277	1312.000000
3.414948	38.403480	57.000000	0.291412	1312.000000
1.430769	38.402265	57.000000	0.291277	1312.000000
2.108108	38.402265	57.000000	0.291277	1312.000000
3.005587	38.401662	57.000000	0.291373	1312.000000
3.000000	38.431905	57.000000	0.290409	1324.000000
3.000000	38.430055	57.000000	0.290314	1324.000000
4.537634	38.403480	57.000000	0.291412	1312.000000
1.488889	38.402265	57.000000	0.291277	1312.000000
4.100000	38.173846	6.000000	0.314613	550.000000
0.000000	37.608094	6.000000	0.309407	594.000000
0.000000	38.671943	0.000000	0.316564	590.000000
4.338710	37.608094	6.000000	0.309407	594.000000
3.863636	38.284946	6.000000	0.312774	542.000000
4.240741	38.486891	6.000000	0.310948	558.000000
4.424242	37.713368	29.000000	0.311803	546.000000
4.176471	37.533010	6.000000	0.310685	544.000000
3.948718	35.994183	7.000000	0.252875	1060.000000
3.300000	26.343443	68.000000	0.327322	564.000000
0.000000	30.596097	68.000000	0.327220	578.000000
3.766667	30.548653	68.000000	0.324738	602.000000
3.250000	33.002539	29.000000	0.296544	878.000000
3.406250	32.918238	21.000000	0.297335	870.000000
3.384615	32.926956	21.000000	0.297638	868.000000
0.000000	33.054489	29.000000	0.295468	892.000000
3.338983	32.918238	21.000000	0.297335	870.000000
3.500000	32.700411	21.000000	0.298733	864.000000
3.756098	32.740049	21.000000	0.298930	862.000000
4.289474	43.425934	54.000000	0.288459	1092.000000
4.314286	41.468099	54.000000	0.288125	1092.000000
3.843750	30.103482	0.000000	0.214331	562.000000
3.966667	30.563403	0.000000	0.214080	568.000000
3.741379	30.597352	0.000000	0.215306	562.000000
0.000000	30.586294	0.000000	0.214637	568.000000
0.000000	26.324211	28.000000	0.345808	188.000000
3.729730	34.057897	36.000000	0.266166	1422.000000
3.641791	34.057897	36.000000	0.266166	1422.000000
